,Symbol,Name,Industry,IndustryCode
2400,JNCE,Jounce Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2401,INCR,InterCure Ltd,헬스케어 장비 및 용품,561010
2402,IMAQU,International Media Acquisition Units,기타 금융업,556010
2403,PEPG,PepGen Inc,생명과학 및 메디컬 리서치,562020
2404,FITBO,Fifth Third Bancorp 1000 DS Representing Preferred Series K,은행,551010
2405,LMNR,Limoneira Co,식품 및 담배,541020
2406,NVAC,Northview Acquisition Corp,기타 금융업,556010
2407,NHIC,Newhold Investment II Corp Class A,기타 금융업,556010
2408,CLINU,Clean Earth Acquisitions Units,기타 금융업,556010
2409,BYNO,Bynordic Acquisition Corp Class A,기타 금융업,556010
2410,HUDI,Huadi International Group Co.  Ltd.,메탈&마이닝,512010
2411,STWO,ACON S2 Acquisition Corp Class A,기타 금융업,556010
2412,NRACU,Noble Rock Acquisition Units,기타 금융업,556010
2413,ADTH,AdTheorent Holding Company Inc Class A,소프트웨어 및 IT서비스,572010
2414,PFSW,PFSweb Inc,소프트웨어 및 IT서비스,572010
2415,BOCN,Blue Ocean Acquisition Corp Class A,기타 금융업,556010
2416,THCPU,Thunder Bridge Capital Partners IV Units,기타 금융업,556010
2417,PDLB,Ponce Financial Group Inc,은행,551010
2418,VSTM,Verastem Inc,생명과학 및 메디컬 리서치,562020
2419,AHPAU,Avista Public Acquisition II Units,기타 금융업,556010
2420,GACQ,Global Consumer Acquisition Corp,기타 금융업,556010
2421,TIG,Trean Insurance Group Inc,보험,553010
2422,SMTI,Sanara Medtech Inc,제약,562010
2423,SWKH,SWK Holdings Corp,은행,551010
2424,BIOSU,BioPlus Acquisition Units,기타 금융업,556010
2425,VYGR,Voyager Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2426,ACEVU,ACE Convergence Acquisition Unit,기타 금융업,556010
2427,DLHC,DLH Holdings Corp,헬스케어 업체 및 서비스,561020
2428,TROO,TROOPS Inc,은행,551010
2429,WILC,G Willi-Food International Ltd,식품 및 약품소매,543010
2430,MCAAU,Mountain I Acquisition Units,기타 금융업,556010
2431,PLBY,Plby Group Inc,전문품 상점,534030
2432,AKICU,Sports Ventures Acq Units,기타 금융업,556010
2433,TOACU,Talon 1 Acquisition Units,기타 금융업,556010
2434,NRIM,Northrim BanCorp Inc,은행,551010
2435,OMGA,Omega Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2436,BSVN,Bank7 Corp,은행,551010
2437,EHTH,eHealth Inc,보험,553010
2438,FRONU,Frontier Acquisition Units,기타 금융업,556010
2439,CSLM,Consilium Acquisition I Ltd Corp Class A,기타 금융업,556010
2440,DTRTU,DTRT Health Acquisition Units,기타 금융업,556010
2441,MIST,Milestone Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2442,PCCTU,Perception Capital II Units,기타 금융업,556010
2443,JGGCU,Jaguar Global Growth I Units,기타 금융업,556010
2444,IPHA,Innate Pharma SA ADR,생명과학 및 메디컬 리서치,562020
2445,ADALU,Anthemis Digital Acquisitions I Units,기타 금융업,556010
2446,USCTU,TKB Critical Technologies 1 Units,기타 금융업,556010
2447,SHCAU,Spindletop Health Acquisition Units,기타 금융업,556010
2448,UTAAU,Uta Acquisition Units,기타 금융업,556010
2449,PLAOU,Patria Latin American Opportunity Acquisition Unit,기타 금융업,556010
2450,VMGAU,VMG Consumer Acquisition Units,기타 금융업,556010
2451,TLGYU,TLGY Acquisition Units,기타 금융업,556010
2452,CITEU,Cartica Acquisition Units,기타 금융업,556010
2453,SLMBP,SLM Floating Rate Non Cumulative Pref Shs Series B,은행,551010
2454,PBAX,Phoenix Biotech Acquisition Corp Class A,기타 금융업,556010
2455,CFFS,CF Acquisition VII Corp Class A,기타 금융업,556010
2456,SVNAU,7 Acquisition Units,기타 금융업,556010
2457,CMCAU,Capitalworks Emerging Markets Acquisition Units,기타 금융업,556010
2458,CAMP,CalAmp Corp,통신 서비스,574010
2459,PANA,Panacea Acquisition II Corp Class A,기타 금융업,556010
2460,RENEU,Cartesian Growth Ii Units,기타 금융업,556010
2461,BPACU,Bullpen Parlay Acquisition Company Units,기타 금융업,556010
2462,DAOOU,Crypto 1 Acquisition Units,기타 금융업,556010
2463,MAQC,Maquia Capital Acquisition Corp Class A,기타 금융업,556010
2464,MPRAU,Mercato Partners Acquisition Units,기타 금융업,556010
2465,SGAM,Seaport Global Acquisition Corp Class A,기타 금융업,556010
2466,PAQCU,Provident Acquisition Units,기타 금융업,556010
2467,XFINU,Excelfin Acquisition Units,기타 금융업,556010
2468,BHACU,Crixus BH3 Acquisition Company Units,기타 금융업,556010
2469,AEAEU,AltEnergy Acquisition Units,기타 금융업,556010
2470,FIACU,Focus Impact Acquisition Units,기타 금융업,556010
2471,OSTRU,Oyster Enterprises Acquisition Units,기타 금융업,556010
2472,DPCSU,DP Cap Acquisition I Units,기타 금융업,556010
2473,PNFPP,Pinnacle Finl Partners 40 DS Rep Ord Shs Series B,은행,551010
2474,JAKK,JAKKS Pacific Inc,레저 상품,532050
2475,GNACU,Group Nine Acquisition Units,기타 금융업,556010
2476,ISTR,Investar Holding Corp,은행,551010
2477,TMTSU,Spartacus Acq Units,기타 금융업,556010
2478,NOACU,Natural Order Acquisition Units,기타 금융업,556010
2479,WWACU,Worldwide Webb Acquisition Units,기타 금융업,556010
2480,ARBGU,Aequi Acquisition Units,기타 금융업,556010
2481,HROW,Harrow Health Inc,제약,562010
2482,PTICU,Proptech Invest II Units,기타 금융업,556010
2483,BLTSU,Bright Lights Acquisition Units,기타 금융업,556010
2484,AEACU,Authentic Equity Acquisition Units,기타 금융업,556010
2485,KMDA,Kamada Ltd,제약,562010
2486,ITQRU,Itiquira Acquisition Units,기타 금융업,556010
2487,GRCL,Gracell Biotechnologies Inc ADR,생명과학 및 메디컬 리서치,562020
2488,FDBC,Fidelity D&D Bancorp Inc,은행,551010
2489,BIOTU,Biotech Acquisition Company Units,기타 금융업,556010
2490,ZWRKU,Z Work Acquisition Units,기타 금융업,556010
2491,IXAQU,IX Acquisition Units,기타 금융업,556010
2492,OPRT,Oportun Financial Corp,은행,551010
2493,KAIIU,Kismet Acquisition Two Units,기타 금융업,556010
2494,SHACU,Scp Healthcare Units,기타 금융업,556010
2495,LDHAU,LDH Growth I Units,기타 금융업,556010
2496,VIIAU,7GC Holdings Units,기타 금융업,556010
2497,SANB,Sanaby Health Acquisition Corp I Class A,기타 금융업,556010
2498,VELOU,Velocity Acquisition Units,기타 금융업,556010
2499,GNFT,Genfit SA ADR,생명과학 및 메디컬 리서치,562020
2500,VLATU,Valor Latitude Acquisition Units,기타 금융업,556010
2501,BWCAU,Blue Whale Acquisition I Units,기타 금융업,556010
2502,ALOR,ALSP Orchid Acquisition I Corp Class A,기타 금융업,556010
2503,APEI,American Public Education Inc,교육서비스,631010
2504,MEAC,Mercury Ecommerce Acquisition Corp Class A,기타 금융업,556010
2505,DAVE,Dave Inc Class A,핀테크,573010
2506,TPBA,TPB Acquisition Corporation I Class A,기타 금융업,556010
2507,RNER,Mount Rainier Acquisition Corp,기타 금융업,556010
2508,SWSS,Springwater Special Situations Corp,기타 금융업,556010
2509,TRUE,TrueCar Inc,소프트웨어 및 IT서비스,572010
2510,PTMN,Portman Ridge Finance Corp,다양한 금융서비스,555010
2511,AGIL,AgileThought Inc Class A,소프트웨어 및 IT서비스,572010
2512,VMCAU,Valuence Merger I Units,기타 금융업,556010
2513,RGCO,RGC Resources Inc,천연가스 유틸리티,591020
2514,ENVI,Environmental Impact Acquisition Corp Class A,기타 금융업,556010
2515,CMRX,Chimerix Inc,생명과학 및 메디컬 리서치,562020
2516,IVCPU,Swiftmerge Acquisition Units,기타 금융업,556010
2517,GRPH,Graphite Bio Inc,생명과학 및 메디컬 리서치,562020
2518,SHQAU,Shelter Acquisition I Units,기타 금융업,556010
2519,TSBK,Timberland Bancorp Inc,은행,551010
2520,FRSGU,First Reserve Sustainable Growth Units,기타 금융업,556010
2521,AFAQU,AF Acquisition Units,기타 금융업,556010
2522,OXUS,Oxus Acquisition Corp Class A,기타 금융업,556010
2523,SZZL,Sizzle Acquisition Corp,기타 금융업,556010
2524,LATNU,Union Acquisition Corp II Unit,기타 금융업,556010
2525,GNRS,Greenrose Acquisition Corp,기타 금융업,556010
2526,THACU,Thrive Acquisition Units,기타 금융업,556010
2527,CENQ,Cenaq Energy Corp Class A,기타 금융업,556010
2528,TWCB,Bilander Acquisition Corp Class A,기타 금융업,556010
2529,LCUT,Lifetime Brands Inc,가정용품,532040
2530,ARCK,Arbor Rapha Capital Bioholdings Corp I Class A,기타 금융업,556010
2531,ISAA,Iron Spark I Inc Class A,기타 금융업,556010
2532,SKYAU,Skydeck Acquisition Units,기타 금융업,556010
2533,CHMG,Chemung Financial Corp,은행,551010
2534,THAC,Thrive Acquisition Corp Class A,기타 금융업,556010
2535,BRIV,B Riley Principal 250 Merger Corp Class A,기타 금융업,556010
2536,FNVT,Finnovate Acquisition Corp Class A,기타 금융업,556010
2537,ONDS,Ondas Holdings Inc,커뮤니케이션 및 네트워킹,571020
2538,ASAX,Astrea Acquisition Corp Class A,기타 금융업,556010
2539,CLAQU,CleanTech Acquisition Units,기타 금융업,556010
2540,VIGL,Vigil Neuroscience Inc,생명과학 및 메디컬 리서치,562020
2541,YJ,Yunji Inc ADR Class A,소프트웨어 및 IT서비스,572010
2542,APXI,APx Acquisition I Corp Class A,기타 금융업,556010
2543,HAIAU,Healthcare AI Acquisition Units,기타 금융업,556010
2544,GBBK,Global Blockchain Acquisition Corp,기타 금융업,556010
2545,AFAC,Arena Fortify Acquisition Corp Class A,기타 금융업,556010
2546,PGRW,Progress Acquisition Corp Class A,기타 금융업,556010
2547,CDZI,Cadiz Inc,수도 유틸리티,591030
2548,ITAQ,Industrial Tech Acquisitions II Inc Class A,기타 금융업,556010
2549,XPAXU,XPAC Acquisition Units,기타 금융업,556010
2550,TTSH,Tile Shop Holdings Inc,전문품 상점,534030
2551,TMC,TMC the metals company Inc,메탈&마이닝,512010
2552,KSI,Kadem Sustainable Impact Corp Class A,기타 금융업,556010
2553,TGAAU,Target Global Acquisition I Units,기타 금융업,556010
2554,RCKY,Rocky Brands Inc,섬유 및 의류,532020
2555,ZTEK,Zentek Ltd,생명과학 및 메디컬 리서치,562020
2556,VBNK,VersaBank,은행,551010
2557,SRTS,Sensus Healthcare Inc,헬스케어 장비 및 용품,561010
2558,PHIC,Population Health Investment Co Inc Class A,기타 금융업,556010
2559,DTIL,Precision BioSciences Inc,생명과학 및 메디컬 리서치,562020
2560,GWACU,Good Works Acquisition Corp,기타 금융업,556010
2561,FRBK,Republic First Bancorp Inc,은행,551010
2562,ALYA,Alithya Group Inc Class A,소프트웨어 및 IT서비스,572010
2563,BPYPO,Brookfield Ppty Partners 6 375 Cum Red Perp Pfd Unit Class A,부동산 운영 관리,601010
2564,CNGL,Canna-Global Acquisition Corp Class A,기타 금융업,556010
2565,XOMA,XOMA Corp,생명과학 및 메디컬 리서치,562020
2566,SPTK,SportsTek Acquisition Corp Class A,기타 금융업,556010
2567,RVLP,RVL Pharmaceuticals PLC,제약,562010
2568,OMIC,Singular Genomics Systems Inc,생명과학 및 메디컬 리서치,562020
2569,CVCY,Central Valley Community Bancorp,은행,551010
2570,IVA,Inventiva SA ADR,생명과학 및 메디컬 리서치,562020
2571,ABOS,Acumen Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2572,NECB,Northeast Community Bancorp Inc,은행,551010
2573,PEPL,PepperLime Health Acquisition Corp Class A,기타 금융업,556010
2574,AVACU,Avalon Acquisition Units,기타 금융업,556010
2575,SKGRU,SK Growth Opportunities Units,은행,551010
2576,TCMD,Tactile Systems Technology Inc,헬스케어 장비 및 용품,561010
2577,PEAR,Pear Therapeutics Inc Class A,생명과학 및 메디컬 리서치,562020
2578,ENERU,Accretion Acquisition Units,기타 금융업,556010
2579,CNGLU,Canna Global Acquisition Units,기타 금융업,556010
2580,IQMDU,Intelligent Medicine Acquisition Units,기타 금융업,556010
2581,TCFC,Community Financial Corp(Maryland),은행,551010
2582,FRWAU,Pwp Forward Acquisition I Units,기타 금융업,556010
2583,TUSK,Mammoth Energy Services Inc,오일 및 가스 장비 및 서비스,501030
2584,SSBK,Southern States Bancshares Inc,은행,551010
2585,CMCTP,Creative Media And Community Trust Pref Shs Series L,주택 및 상업용 리츠,601020
2586,SANG,Sangoma Technologies Corp,커뮤니케이션 및 네트워킹,571020
2587,CDAQU,Compass Digital Acquisition Units,기타 금융업,556010
2588,HQI,Hirequest Inc,전문 및 상업 서비스,522030
2589,AGNCM,AGNC Investment 1000 DS Rep 6.875 Fixed to Floating Cumulative Redeemable Pref,주택 및 상업용 리츠,601020
2590,NWFL,Norwood Financial Corp,은행,551010
2591,MOLN,Molecular Partners AG ADR,생명과학 및 메디컬 리서치,562020
2592,LFTRU,Lefteris Acquisition Units,기타 금융업,556010
2593,YI,111 Inc ADR,소프트웨어 및 IT서비스,572010
2594,AACI,Armada Acquisition Corp I,기타 금융업,556010
2595,DLCAU,Deep Lake Capital Acquisition Units,기타 금융업,556010
2596,VCXAU,10X Capital Venture Acquisition II Units,기타 금융업,556010
2597,CPTN,Cepton Inc,전자 장비 및 부품,571040
2598,CRNT,Ceragon Networks Ltd,커뮤니케이션 및 네트워킹,571020
2599,LMDX,LumiraDx Ltd,헬스케어 장비 및 용품,561010
2600,SNCE,Science 37 Holdings Inc,소프트웨어 및 IT서비스,572010
2601,THTX,Theratechnologies Inc,제약,562010
2602,VHNAU,Vahanna Tech Edge Acquisition I Units,기타 금융업,556010
2603,GHACU,Gaming Hospitality Acquisition Units,기타 금융업,556010
2604,BWMN,Bowman Consulting Group Ltd,건설 및 엔지니어링,522010
2605,SAMA,Schultze Special Purpose Acquisition Corp II Class A,기타 금융업,556010
2606,LUNA,Luna Innovations Inc,"건설장비 및 대형차, 기차, 배",521020
2607,RCAC,Revelstone Capital Acquisition Corp Class A,기타 금융업,556010
2608,APLD,Applied Blockchain Inc,핀테크,573010
2609,ATAKU,Aurora Technology Acquisition Units,기타 금융업,556010
2610,MHLD,Maiden Holdings Ltd,보험,553010
2611,AXDX,Accelerate Diagnostics Inc,헬스케어 장비 및 용품,561010
2612,GIWWU,Giginternational1 Units,기타 금융업,556010
2613,GACQU,Global Consumer Acquisition Units,기타 금융업,556010
2614,ETNB,89Bio Inc,생명과학 및 메디컬 리서치,562020
2615,WNEB,Western New England Bancorp Inc,은행,551010
2616,GVCIU,Green Visor Financial Technology Acquisition I Units,기타 금융업,556010
2617,PSNL,Personalis Inc,생명과학 및 메디컬 리서치,562020
2618,GEEXU,Games Esports Experience Acquisition Units,기타 금융업,556010
2619,SWVL,Swvl Holdings Corp Class A,운송업,524060
2620,ESSA,ESSA Bancorp Inc,은행,551010
2621,TNYA,Tenaya Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2622,RCHGU,Recharge Acquisition Units,기타 금융업,556010
2623,GTACU,Global Technology Acquisition I Units,기타 금융업,556010
2624,MLAIU,McLaren Technology Acquisition Units,기타 금융업,556010
2625,ASCB,ASPAC II Acquisition Corp,기타 금융업,556010
2626,HYFM,Hydrofarm Holdings Group Inc,"건설장비 및 대형차, 기차, 배",521020
2627,NKSH,National Bankshares Inc,은행,551010
2628,SMMT,Summit Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2629,BPRN,Bank Of Princeton,은행,551010
2630,NATR,Natures Sunshine Products Inc,식품 및 담배,541020
2631,ARTEU,Artemis Strategic Investment Units,기타 금융업,556010
2632,HOFT,Hooker Furnishings Corp,가정용품,532040
2633,CRZNU,Corazon Capital V838 Monoceros Units,기타 금융업,556010
2634,ATLO,Ames National Corp,은행,551010
2635,APACU,Stonebridge Acquisition Units,기타 금융업,556010
2636,ASCBU,A SPAC II Acquisition Units,기타 금융업,556010
2637,CRECU,Crescera Capital Acquisition Units,기타 금융업,556010
2638,BYRN,Byrna Technologies Inc,우주항공 및 국방,521010
2639,OBT,Orange County Bancorp Inc,은행,551010
2640,PRLHU,Pearl Holdings Acquisition Units,기타 금융업,556010
2641,SRSAU,Sarissa Capital Acq Units,기타 금융업,556010
2642,SSSS,SuRo Capital Corp,다양한 금융서비스,555010
2643,GLHAU,Glass Houses Acquisition Units,기타 금융업,556010
2644,HYW,Hywin Holdings Ltd ADR,투자은행 및 서비스,551020
2645,ASPS,Altisource Portfolio Solutions SA,부동산 운영 관리,601010
2646,FITBP,Fifth Third Bancorp 40 Depository Shares representing Non Cum Series A Pref,은행,551010
2647,WPRT,Westport Fuel Systems Inc,자동차 및 자동차 부품,531010
2648,LYTS,LSI Industries Inc,주택건설,532030
2649,MRCC,Monroe Capital Corp,다양한 금융서비스,555010
2650,EDNCU,Endurance Acquisition Units,기타 금융업,556010
2651,CVLY,Codorus Valley Bancorp Inc,은행,551010
2652,CLVS,Clovis Oncology Inc,생명과학 및 메디컬 리서치,562020
2653,JAQC,Jupiter Acquisition Corp,기타 금융업,556010
2654,TBSAU,TB SA Acquisition Unit,기타 금융업,556010
2655,MFIN,Medallion Financial Corp,은행,551010
2656,OXSQ,Oxford Square Capital Corp,다양한 금융서비스,555010
2657,HPLTU,Home Plate Acquisition Units,기타 금융업,556010
2658,ORIAU,Orion Biotech Opportunities Units,기타 금융업,556010
2659,SMIHU,Summit Healthcare Acquisition Units,기타 금융업,556010
2660,ROSE,Rose Hill Acquisition Corp Class A,기타 금융업,556010
2661,ATER,Aterian Inc,가정용품,532040
2662,OYST,Oyster Point Pharma Inc,생명과학 및 메디컬 리서치,562020
2663,TBNK,Territorial Bancorp Inc,은행,551010
2664,BNNR,Banner Acquisition Corp Class A,기타 금융업,556010
2665,VOR,Vor Biopharma Inc,생명과학 및 메디컬 리서치,562020
2666,FICVU,Frontier Investment Units,기타 금융업,556010
2667,ALLK,Allakos Inc,생명과학 및 메디컬 리서치,562020
2668,KMPH,KemPharm Inc,생명과학 및 메디컬 리서치,562020
2669,SBTX,Silverback Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2670,DRRX,DURECT Corp,생명과학 및 메디컬 리서치,562020
2671,DAKT,Daktronics Inc,전자 장비 및 부품,571040
2672,OLIT,Omnilit Acquisition Corp Class A,기타 금융업,556010
2673,RTLPP,Necessity Retail REIT 7 50 Cumulative Redeemable Perpetual Prf Shs Series A,주택 및 상업용 리츠,601020
2674,ALPA,Alpha Healthcare Acquisition Corp III Class A,기타 금융업,556010
2675,LAZY,Lazydays Holdings Inc,레저 상품,532050
2676,BGXX,Bright Green Corp,제약,562010
2677,OPBK,OP Bancorp,은행,551010
2678,ARYD,ARYA Sciences Acquisition Corp IV Class A,기타 금융업,556010
2679,CSLMU,Consilium Acquisition I Units,기타 금융업,556010
2680,BLNG,Belong Acquisition Corp Class A,기타 금융업,556010
2681,GMDA,Gamida Cell Ltd,생명과학 및 메디컬 리서치,562020
2682,ABGI,ABG Acquisition I Corp Class A,기타 금융업,556010
2683,BOCNU,Blue Ocean Acquisition Units,기타 금융업,556010
2684,LBRDP,Liberty Broadband Cum Redeemable Prf Shs Series A,미디어 및 출판,533020
2685,SOLO,Electrameccanica Vehicles Corp,자동차 및 자동차 부품,531010
2686,RAM,Aries I Acquisition Corp Class A,기타 금융업,556010
2687,BPYPN,Brookfield Ppty Partners 5 750 Cum Red Perp Series 3 Class A,부동산 운영 관리,601010
2688,QMCO,Quantum Corp,"컴퓨터, 전화 및 가전제품",571060
2689,MRBK,Meridian Corp,은행,551010
2690,SCOR,Comscore Inc,미디어 및 출판,533020
2691,GNRSU,Greenrose Acquisition Corp Unit,기타 금융업,556010
2692,LYRA,Lyra Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2693,RACB,Research Alliance II Corp Class A,기타 금융업,556010
2694,OCAX,OCA Acquisition Corp Class A,기타 금융업,556010
2695,FCNCO,First Citizens BancShares 5 625 Non Cumulative Perpetual Prf Shs Series C,은행,551010
2696,ARYE,ARYA Sciences Acquisition Corp V Class A,기타 금융업,556010
2697,TRONU,Corner Growth Acquisition 2 Units,기타 금융업,556010
2698,CSSE,Chicken Soup for The Soul Entertainment Inc Class A,미디어 및 출판,533020
2699,RACY,Relativity Acquisition Corp Class A,기타 금융업,556010
2700,SVRA,Savara Inc,생명과학 및 메디컬 리서치,562020
2701,HOWL,Werewolf Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2702,FRGI,Fiesta Restaurant Group Inc,호텔 및 엔터테인먼트,533010
2703,BSET,Bassett Furniture Industries Inc,가정용품,532040
2704,STSA,Satsuma Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2705,PBAXU,Phoenix Biotech Acquisition Units,기타 금융업,556010
2706,URGN,Urogen Pharma Ltd,생명과학 및 메디컬 리서치,562020
2707,PRPH,Prophase Labs Inc,식품 및 담배,541020
2708,CLOE,Clover Leaf Capital Corp Class A,기타 금융업,556010
2709,LCNB,LCNB Corp,은행,551010
2710,BBQ,BBQ Holdings Inc,호텔 및 엔터테인먼트,533010
2711,IMRX,Immuneering Corp Class A,생명과학 및 메디컬 리서치,562020
2712,MAQCU,Maquia Capital Acquisition Units,기타 금융업,556010
2713,CMLS,Cumulus Media Inc Class A,미디어 및 출판,533020
2714,AMCI,AMCI Acquisition Corp II Class A,기타 금융업,556010
2715,CCAI,Cascadia Acquisition Corp Class A,기타 금융업,556010
2716,BLSA,Bcls Acquisition Corp Class A,기타 금융업,556010
2717,MNSB,MainStreet Bancshares Inc,은행,551010
2718,MITA,Coliseum Acquisition Corp Class A,기타 금융업,556010
2719,IKNA,Ikena Oncology Inc,생명과학 및 메디컬 리서치,562020
2720,PLBC,Plumas Bancorp,은행,551010
2721,ALORU,ALSP Orchid Acquisition I Units,기타 금융업,556010
2722,CFFSU,CF Acquisition VII Units,기타 금융업,556010
2723,KVHI,KVH Industries Inc,커뮤니케이션 및 네트워킹,571020
2724,ACTG,Acacia Research Corp,전문 및 상업 서비스,522030
2725,PBPB,Potbelly Corp,호텔 및 엔터테인먼트,533010
2726,IMPL,Impel Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2727,APMI,Axonprime Infrastructure Acquisition Corp Class A,기타 금융업,556010
2728,HYMC,Hycroft Mining Holding Corporation Class A,메탈&마이닝,512010
2729,JWAC,Jupiter Wellness Acquisition Corp Class A,기타 금융업,556010
2730,ACNT,Ascent Industries Co,메탈&마이닝,512010
2731,IMMR,Immersion Corp,소프트웨어 및 IT서비스,572010
2732,KNDI,Kandi Technologies Group Inc,자동차 및 자동차 부품,531010
2733,PET,Wag! Group Co,"개인, 가정 용품 및 서비스",542010
2734,MEACU,Mercury Ecommerce Acquisition Units,기타 금융업,556010
2735,CCLP,CSI Compressco Units,오일 및 가스 장비 및 서비스,501030
2736,VTAQU,Ventoux CCM Acquisition Units,기타 금융업,556010
2737,PRDS,Pardes Biosciences Inc,생명과학 및 메디컬 리서치,562020
2738,ORIC,Oric Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2739,QIPT,Quipt Home Medical Corp,헬스케어 업체 및 서비스,561020
2740,SGII,Seaport Global Acquisition II Corp Class A,기타 금융업,556010
2741,AMHC,Amplitude Healthcare Acquisition Corp Class A,기타 금융업,556010
2742,DMTK,DermTech Inc,헬스케어 장비 및 용품,561010
2743,VCKAU,Vickers Vantage I Units,기타 금융업,556010
2744,SWSSU,Springwater Special Situations Units,기타 금융업,556010
2745,CFFI,C&F Financial Corp,은행,551010
2746,ESEA,Euroseas Ltd,화물 및 물류 서비스,524050
2747,ENVIU,Environmental Impact Acquisition Units,기타 금융업,556010
2748,AUBAP,Atlantic Un Bankshares 400 Dep Shs Repstg 1 Perp Prf  Shs Series A,은행,551010
2749,TDAC,Trident Acquisitions Corp,기타 금융업,556010
2750,TALS,Talaris Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2751,CENQU,CENAQ Energy Units,기타 금융업,556010
2752,FLAC,Frazier Lifesciences Acquisition Corp Class A,기타 금융업,556010
2753,TPBAU,TPB Acquisition I Units,기타 금융업,556010
2754,RNERU,Mount Rainier Acquisition Units,기타 금융업,556010
2755,OMEG,Omega Alpha SPAC Class A,기타 금융업,556010
2756,RGF,Real Good Food Company Inc Class A,식품 및 담배,541020
2757,VABK,Virginia National Bankshares Corp,은행,551010
2758,VACC,Vaccitech PLC ADR,생명과학 및 메디컬 리서치,562020
2759,RDCM,Radcom Ltd,"컴퓨터, 전화 및 가전제품",571060
2760,MNTS,Momentus Inc Class A,우주항공 및 국방,521010
2761,OXUSU,Oxus Acquisition Units,기타 금융업,556010
2762,NHICU,Newhold Investment II Units,기타 금융업,556010
2763,LINC,Lincoln Educational Services Corp,비즈니스교육,631030
2764,INKAU,KludeIn I Acquisition Units,기타 금융업,556010
2765,IMMP,Immutep Ltd ADR,생명과학 및 메디컬 리서치,562020
2766,FNVTU,Finnovate Acquisition Units,기타 금융업,556010
2767,FULTP,Fulton Financial 1 40th DS Cum Prf Shs Series A,은행,551010
2768,MURF,Murphy Canyon Acquisition Corp Class A,기타 금융업,556010
2769,AFACU,Arena Fortify Acquisition Units,기타 금융업,556010
2770,PGRWU,Progress Acquisition Units,기타 금융업,556010
2771,APXIU,APx Acquisition I Units,기타 금융업,556010
2772,PTRS,Partners Bancorp,은행,551010
2773,CALB,California BanCorp,은행,551010
2774,RCMT,R C M Technologies Inc,건설 및 엔지니어링,522010
2775,SANBU,Sanaby Health Acquisition I Units,기타 금융업,556010
2776,ARCKU,Arbor Rapha Capital Bioholdings I Units,기타 금융업,556010
2777,NYMTM,NEW YORK MTG Cumulative Redeemable Pref Shs,주택 및 상업용 리츠,601020
2778,TERN,Terns Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2779,RCEL,AVITA Medical Inc,생명과학 및 메디컬 리서치,562020
2780,PRAX,Praxis Precision Medicines Inc,생명과학 및 메디컬 리서치,562020
2781,ITAQU,Industrial Tech Acquisitions II Units,기타 금융업,556010
2782,KSICU,Kadem Sustainable Impact Units,기타 금융업,556010
2783,CTXR,Citius Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2784,ASRT,Assertio Holdings Inc,제약,562010
2785,PHICU,Population Health Investment Units,기타 금융업,556010
2786,HWBK,Hawthorn Bancshares Inc,은행,551010
2787,LATN,Union Acquisition Corp II,기타 금융업,556010
2788,ALLT,Allot Ltd,호텔 및 엔터테인먼트,533010
2789,HBANM,Huntington Bancshares Dep Shs Rep 1 1000 Prf Shs Series I,은행,551010
2790,BYNOU,Bynordic Acq Units,기타 금융업,556010
2791,AREC,American Resources Corp Class A,"건설장비 및 대형차, 기차, 배",521020
2792,SPTKU,SportsTek Acquisition Units,기타 금융업,556010
2793,MMLP,Martin Midstream Partners Units,오일 및 가스 장비 및 서비스,501030
2794,GOCO,Gohealth Inc Class A,보험,553010
2795,PEPLU,PepperLime Health Acquisition Units,기타 금융업,556010
2796,WMPN,William Penn Bancorp,은행,551010
2797,SMED,Sharps Compliance Corp,전문 및 상업 서비스,522030
2798,BRIVU,B Riley Principal 250 Merger Units,기타 금융업,556010
2799,HURC,Hurco Companies Inc,"건설장비 및 대형차, 기차, 배",521020
2800,DUNEU,Dune Acquisition Units,기타 금융업,556010
2801,FENC,Fennec Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2802,WEJO,Wejo Group Ltd,전문 및 상업 서비스,522030
2803,RMBI,Richmond Mutual Bancorporation Inc,은행,551010
2804,CVRX,CVRx Inc,헬스케어 장비 및 용품,561010
2805,PWOD,Penns Woods Bancorp Inc,은행,551010
2806,YTRA,Yatra Online Inc,호텔 및 엔터테인먼트,533010
2807,PPTA,Perpetua Resources Corp,메탈&마이닝,512010
2808,SCPH,scPharmaceuticals Inc,제약,562010
2809,FSFG,First Savings Financial Group Inc,은행,551010
